site_id,site_name,cpt_name,borehole_id,latitude,longitude,qc10_mpa,qc50_mpa,ic_median,theta_z_m,n_profile_points,data_source
Canterbury_02717,NNB-POD03-CPT105TT.xls,NNB-POD03-CPT105TT,NNB-POD03-CPT105,-43.49437782,172.71538889,4.1602,13.3706,1.2056375530669612,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02718,NNB-POD03-CPT10TT.xls,NNB-POD03-CPT10TT,NNB-POD03-CPT10,-43.49290782,172.71484609,6.2202,12.442,1.1571978678938974,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02719,NNB-POD03-CPT12TT.xls,NNB-POD03-CPT12TT,NNB-POD03-CPT12,-43.4926485,172.7154207,7.5004,13.972,1.2009087887469023,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02720,NNB-POD03-CPT13TT.xls,NNB-POD03-CPT13TT,NNB-POD03-CPT13,-43.49346019,172.71754041,5.82378,13.18216,1.1171837970806018,0.47999999999998977,1006,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02721,NNB-POD03-CPT14TT.xls,NNB-POD03-CPT14TT,NNB-POD03-CPT14,-43.4928594,172.71495314,5.5928,14.459,1.1974549355780866,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02722,NNB-POD03-CPT18TT.xls,NNB-POD03-CPT18TT,NNB-POD03-CPT18,-43.49578433,172.71501215,4.4626,12.5228,1.2151104500229628,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02723,NNB-POD03-CPT20TT.xls,NNB-POD03-CPT20TT,NNB-POD03-CPT20,-43.49306089,172.71450366,4.4902,14.0146,1.125675158883795,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02724,NNB-POD03-CPT21TT.xls,NNB-POD03-CPT21TT,NNB-POD03-CPT21,-43.49637266,172.71550048,6.19,11.045,1.1952078891517162,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02725,NNB-POD03-CPT22TT.xls,NNB-POD03-CPT22TT,NNB-POD03-CPT22,-43.49319525,172.71420817,3.9774000000000003,13.1106,1.1007682713994809,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02726,NNB-POD03-CPT23TT.xls,NNB-POD03-CPT23TT,NNB-POD03-CPT23,-43.49375303,172.71602517,4.26808,12.882639999999999,1.110775153637741,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02727,NNB-POD03-CPT26TT.xls,NNB-POD03-CPT26TT,NNB-POD03-CPT26,-43.49381405,172.71424161,4.8916,10.511,1.1386559900620759,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02728,NNB-POD03-CPT27TT.xls,NNB-POD03-CPT27TT,NNB-POD03-CPT27,-43.49379502,172.71393806,3.61,12.6126,1.118544669637316,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02729,NNB-POD03-CPT28TT.xls,NNB-POD03-CPT28TT,NNB-POD03-CPT28,-43.49346904,172.71358502,3.13,14.2026,1.1672766875146114,0.5999999999999872,2210,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02730,NNB-POD03-CPT29TT.xls,NNB-POD03-CPT29TT,NNB-POD03-CPT29,-43.49386303,172.71341564,3.4124,10.8144,1.1534585663439751,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02731,NNB-POD03-CPT30TT.xls,NNB-POD03-CPT30TT,NNB-POD03-CPT30,-43.49677843,172.71656608,6.6626,13.1364,1.1096894390711158,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02732,NNB-POD03-CPT31TT.xls,NNB-POD03-CPT31TT,NNB-POD03-CPT31,-43.49617404,172.71656852,7.18118,12.537799999999999,1.1052921821226958,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02733,NNB-POD03-CPT32TT.xls,NNB-POD03-CPT32TT,NNB-POD03-CPT32,-43.4949045,172.71588232,4.71605,14.647358,1.2081656563443397,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02734,NNB-POD03-CPT33TT.xls,NNB-POD03-CPT33TT,NNB-POD03-CPT33,-43.49489357,172.7147395,5.1544,11.5168,1.1903041044826086,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02735,NNB-POD03-CPT34TT.xls,NNB-POD03-CPT34TT,NNB-POD03-CPT34,-43.49386084,172.71663566,6.60388,12.91888,1.1577488390289485,0.8599999999999817,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02736,NNB-POD03-CPT43TT.xls,NNB-POD03-CPT43TT,NNB-POD03-CPT43,-43.49342254,172.71512272,5.7198,12.9792,1.1955229332888437,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02737,NNB-POD03-CPT48TT.xls,NNB-POD03-CPT48TT,NNB-POD03-CPT48,-43.49329848,172.7154006,5.630199999999999,11.8226,1.169068079384885,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02738,NNB-POD03-CPT49TT.xls,NNB-POD03-CPT49TT,NNB-POD03-CPT49,-43.49320711,172.7156138,5.63,13.2652,1.1506450549112273,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02739,NNB-POD03-CPT53TT.xls,NNB-POD03-CPT53TT,NNB-POD03-CPT53,-43.49725447,172.71623227,7.5206,13.696399999999999,1.150438875707009,0.5999999999999872,2166,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02740,NNB-POD03-CPT60TT.xls,NNB-POD03-CPT60TT,NNB-POD03-CPT60,-43.49359085,172.71708966,6.216399999999999,12.199,1.194676398653283,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02741,NNB-POD03-CPT62TT.xls,NNB-POD03-CPT62TT,NNB-POD03-CPT62,-43.49358169,172.71731755,4.723199999999999,12.369,1.2050840106628196,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02742,NNB-POD03-CPT66TT.xls,NNB-POD03-CPT66TT,NNB-POD03-CPT66,-43.4935586,172.71802879,9.800600000000001,13.507200000000001,1.1935277926023486,0.41999999999999105,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02743,NNB-POD03-CPT67TT.xls,NNB-POD03-CPT67TT,NNB-POD03-CPT67,-43.49326979,172.7181864,8.1506,13.9834,1.2125142853631214,0.4399999999999906,2502,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02744,NNB-POD03-CPT95TT.xls,NNB-POD03-CPT95TT,NNB-POD03-CPT95,-43.49528719,172.71459968,2.48,12.0818,1.220979022996632,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02745,NNB-POD03-CPT97TT.xls,NNB-POD03-CPT97TT,NNB-POD03-CPT97,-43.49555699,172.71505488,4.72,12.103,1.2220797736373379,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02746,NNB-POD03-CPT99TT.xls,NNB-POD03-CPT99TT,NNB-POD03-CPT99,-43.49514819,172.71589862,5.516220000000001,14.456320000000002,1.3112251948603093,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02747,NNB-POD03-CPTB011TT.xls,NNB-POD03-CPTB011TT,NNB-POD03-CPTB011,-43.49267849,172.7167397,7.0398000000000005,13.6944,1.1848105867918228,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02748,NNB-POD03-CPTB013TT.xls,NNB-POD03-CPTB013TT,NNB-POD03-CPTB013,-43.49370936,172.7164937,8.201,13.6288,1.2008269541358252,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02749,NNB-POD04-CPT01TT.xls,NNB-POD04-CPT01TT,NNB-POD04-CPT01,-43.4937336,172.71086621,2.2321,11.052760000000001,1.0986946572145047,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02750,NNB-POD04-CPT026TT.xls,NNB-POD04-CPT026TT,NNB-POD04-CPT26,-43.4930914,172.7114774,2.67392,12.58706,1.1980472571205856,1.0999999999999888,747,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02751,NNB-POD04-CPT02TT.xls,NNB-POD04-CPT02TT,NNB-POD04-CPT02,-43.49279567,172.71141884,1.19,12.3246,1.311896819826111,0.5999999999999872,2408,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02752,NNB-POD04-CPT03TT.xls,NNB-POD04-CPT03TT,NNB-POD04-CPT03,-43.49259945,172.71148777,4.218640000000001,12.1584,1.2233049292144096,0.5999999999999872,1004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02753,NNB-POD04-CPT04TT.xls,NNB-POD04-CPT04TT,NNB-POD04-CPT04,-43.49271181,172.71214779,2.18,9.9124,1.169430744450102,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02754,NNB-POD04-CPT05TT.xls,NNB-POD04-CPT05TT,NNB-POD04-CPT05,-43.49324943,172.71060542,1.8337,9.94356,1.235389288223586,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02755,NNB-POD04-CPT06TT.xls,NNB-POD04-CPT06TT,NNB-POD04-CPT06,-43.49323245,172.71155103,2.8,12.2032,1.102298355946905,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02756,NNB-POD04-CPT07TT.xls,NNB-POD04-CPT07TT,NNB-POD04-CPT07,-43.49295396,172.71140511,1.3532,11.3064,1.2813505823897369,0.5999999999999872,2215,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02757,NNB-POD04-CPT08TT.xls,NNB-POD04-CPT08TT,NNB-POD04-CPT08,-43.49322252,172.71143252,4.4706,12.372,1.1518395994868238,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02758,NNB-POD04-CPT09TT.xls,NNB-POD04-CPT09TT,NNB-POD04-CPT09,-43.49289594,172.71070304,3.567268,10.8026,1.1951864072629388,1.1999999999999744,987,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02759,NNB-POD04-CPT10TT.xls,NNB-POD04-CPT10TT,NNB-POD04-CPT10,-43.49404106,172.71172412,3.12846,9.58426,1.2123425051634995,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02760,NNB-POD04-CPT11TT.xls,NNB-POD04-CPT11TT,NNB-POD04-CPT11,-43.49319472,172.71186684,1.00252,11.57554,1.191983128517926,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02761,NNB-POD04-CPT12TT.xls,NNB-POD04-CPT12TT,NNB-POD04-CPT12,-43.49421858,172.71302996,3.91,11.401399999999999,1.2564822149691457,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02762,NNB-POD04-CPT13TT.xls,NNB-POD04-CPT13TT,NNB-POD04-CPT13,-43.49357823,172.71071377,2.50098,9.991959999999999,1.2429689635930397,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02763,NNB-POD04-CPT14TT.xls,NNB-POD04-CPT14TT,NNB-POD04-CPT14,-43.49364398,172.71094737,1.0908600000000002,6.84482,1.2877811074101086,0.5999999999999872,2006,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02764,NNB-POD04-CPT15TT.xls,NNB-POD04-CPT15TT,NNB-POD04-CPT15,-43.49467531,172.71077705,2.5344,10.662799999999999,1.1961517542060678,0.5999999999999872,2002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02765,NNB-POD04-CPT16TT.xls,NNB-POD04-CPT16TT,NNB-POD04-CPT16,-43.49459893,172.7112586,2.09074,10.60594,1.3205648241327126,1.1999999999999744,1009,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02766,NNB-POD04-CPT17TT.xls,NNB-POD04-CPT17TT,NNB-POD04-CPT17,-43.4930773,172.71102362,2.2845,12.90798,1.158019394157708,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02767,NNB-POD04-CPT18TT.xls,NNB-POD04-CPT18TT,NNB-POD04-CPT18,-43.49484847,172.71365061,6.514512,14.08014,1.2395609174515236,0.5199999999999889,987,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02768,NNB-POD04-CPT19TT.xls,NNB-POD04-CPT19TT,NNB-POD04-CPT19,-43.4931851,172.71244536,5.22384,13.230319999999999,1.1735065901042767,0.3599999999999923,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02769,NNB-POD04-CPT20TT.xls,NNB-POD04-CPT20TT,NNB-POD04-CPT20,-43.49465139,172.71239999,5.08334,13.14796,1.3588759771469534,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02770,NNB-POD04-CPT21TT.xls,NNB-POD04-CPT21TT,NNB-POD04-CPT21,-43.49520119,172.71256121,2.0692680000000006,10.3996,1.3424486316368094,0.9999999999999787,989,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02771,NNB-POD04-CPT22TT.xls,NNB-POD04-CPT22TT,NNB-POD04-CPT22,-43.49399612,172.71081798,3.51,11.554200000000002,1.167162785522947,0.5999999999999872,2022,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02772,NNB-POD04-CPT23TT.xls,NNB-POD04-CPT23TT,NNB-POD04-CPT23,-43.49594004,172.71435688,4.8804,13.761,1.24638128815996,0.5999999999999872,2505,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02773,NNB-POD04-CPT25TT.xls,NNB-POD04-CPT25TT,NNB-POD04-CPT25,-43.49639516,172.71524655,4.6133999999999995,12.835600000000001,1.1633225735909747,0.5999999999999872,2012,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02774,NNB-POD04-CPT30TT.xls,NNB-POD04-CPT30TT,NNB-POD04-CPT30,-43.49425135,172.71212939,3.61,10.103,1.1942232984091297,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02775,NNB-POD05-CPT01TT.xls,NNB-POD05-CPT01TT,NNB-POD05-CPT01,-43.49539009,172.70914797,4.1994,10.453,1.1741768763162472,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02776,NNB-POD05-CPT02TT.xls,NNB-POD05-CPT02TT,NNB-POD05-CPT02,-43.4954336,172.70959149,3.99164,9.54824,1.2361815028421486,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02777,NNB-POD05-CPT03TT.xls,NNB-POD05-CPT03TT,NNB-POD05-CPT03,-43.4953893,172.7092292,5.76,10.894200000000001,1.1922303819467293,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02778,NNB-POD05-CPT04TT.xls,NNB-POD05-CPT04TT,NNB-POD05-CPT04,-43.49515683,172.70909197,3.8598600000000003,12.64774,1.1547930773608648,0.7199999999999847,979,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02779,NNB-POD05-CPT06TT.xls,NNB-POD05-CPT06TT,NNB-POD05-CPT06,-43.49630248,172.71053553,3.0783,9.56428,1.258411456321527,1.1999999999999744,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02780,NNB-POD05-CPT07BTT.xls,NNB-POD05-CPT07BTT,NNB-POD05-CPT07,-43.49668642,172.71048684,3.09252,9.11734,1.2783451200789537,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02781,NNB-POD05-CPT08TT.xls,NNB-POD05-CPT08TT,NNB-POD05-CPT08,-43.49693283,172.70990185,1.9501400000000002,9.239840000000003,1.336940156165555,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02782,NNB-POD05-CPT09RTT.xls,NNB-POD05-CPT09RTT,NNB-POD05-CPT09,-43.49725042,172.71013253,2.7578,9.6402,1.1503192950521626,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02783,NNB-POD05-CPT102TT.xls,NNB-POD05-CPT102TT,NNB-POD05-CPT102,-43.49432201,172.70583969,3.3848000000000003,11.6102,1.2835874294791236,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02784,NNB-POD05-CPT103TT.xls,NNB-POD05-CPT103TT,NNB-POD05-CPT103,-43.49449718,172.70587903,2.3806,14.672,1.2733583774750017,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02785,NNB-POD05-CPT104TT.xls,NNB-POD05-CPT104TT,NNB-POD05-CPT104,-43.49476586,172.70606009,5.033600000000001,12.134799999999998,1.2716566447393356,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02786,NNB-POD05-CPT106TT.xls,NNB-POD05-CPT106TT,NNB-POD05-CPT106,-43.49522967,172.70627149,4.34,11.4792,1.2491757776589072,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02787,NNB-POD05-CPT10TT.xls,NNB-POD05-CPT10TT,NNB-POD05-CPT10,-43.49751698,172.71036606,1.69746,8.909600000000001,1.2169582452184664,1.1999999999999744,1003,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02788,NNB-POD05-CPT112TT.xls,NNB-POD05-CPT112TT,NNB-POD05-CPT112,-43.49575429,172.70597693,5.7296000000000005,12.9864,1.2780540444613468,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02789,NNB-POD05-CPT114TT.xls,NNB-POD05-CPT114TT,NNB-POD05-CPT114,-43.49550208,172.70604343,4.57,11.747,1.2328946172970232,0.5999999999999872,2401,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02790,NNB-POD05-CPT116TT.xls,NNB-POD05-CPT116TT,NNB-POD05-CPT116,-43.49774508,172.70661236,4.1385,11.131219999999999,1.3517779449852352,1.1999999999999744,992,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02791,NNB-POD05-CPT11TT.xls,NNB-POD05-CPT11TT,NNB-POD05-CPT11,-43.4943391,172.70678541,3.04754,9.5015,1.2714328345011658,1.1999999999999744,933,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02792,NNB-POD05-CPT14TT.xls,NNB-POD05-CPT14TT,NNB-POD05-CPT14,-43.49795269,172.70953893,2.80126,10.66676,1.2459605673255238,1.1999999999999744,1005,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02793,NNB-POD05-CPT15TT.xls,NNB-POD05-CPT15TT,NNB-POD05-CPT15,-43.49415055,172.70643927,3.1892,10.858799999999999,1.2262647177936288,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02794,NNB-POD05-CPT16TT.xls,NNB-POD05-CPT16TT,NNB-POD05-CPT16,-43.49653643,172.70975735,2.99464,9.6288,1.2538758765316103,1.1999999999999744,1006,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02795,NNB-POD05-CPT18TT.xls,NNB-POD05-CPT18TT,NNB-POD05-CPT18,-43.49626082,172.70989689,4.046320000000001,10.05728,1.2646872556065256,0.5999999999999872,1764,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02796,NNB-POD05-CPT20TT.xls,NNB-POD05-CPT20TT,NNB-POD05-CPT20,-43.49529597,172.707352,4.195939999999999,11.025979999999999,1.2187400597875029,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02797,NNB-POD05-CPT21TT.xls,NNB-POD05-CPT21TT,NNB-POD05-CPT21,-43.49576343,172.70950066,5.2318,12.318,1.2251335405705945,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02798,NNB-POD05-CPT22TT.xls,NNB-POD05-CPT22TT,NNB-POD05-CPT22,-43.49651751,172.70832509,3.6025400000000003,11.67362,1.2656979784408933,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02799,NNB-POD05-CPT23TT.xls,NNB-POD05-CPT23TT,NNB-POD05-CPT23,-43.49612784,172.70796161,2.6803199999999996,9.587759999999998,1.203937593714078,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02800,NNB-POD05-CPT24TT.xls,NNB-POD05-CPT24TT,NNB-POD05-CPT24,-43.49414388,172.70555409,3.0929,10.826139999999999,1.1060182987031868,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02801,NNB-POD05-CPT25TT.xls,NNB-POD05-CPT25TT,NNB-POD05-CPT25,-43.49705635,172.70654421,2.19388,7.02072,1.1736879914569072,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02802,NNB-POD05-CPT26TT.xls,NNB-POD05-CPT26TT,NNB-POD05-CPT26,-43.49780338,172.70904632,4.093,13.145,1.2134418262830076,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02803,NNB-POD05-CPT27TT.xls,NNB-POD05-CPT27TT,NNB-POD05-CPT27,-43.49596859,172.70844753,3.83536,11.50552,1.2615383819432524,1.1999999999999744,1002,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02804,NNB-POD05-CPT28TT.xls,NNB-POD05-CPT28TT,NNB-POD05-CPT28,-43.49750521,172.70909373,3.9421999999999997,11.0074,1.201293337094959,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02805,NNB-POD05-CPT29TT.xls,NNB-POD05-CPT29TT,NNB-POD05-CPT29,-43.49389467,172.70563603,2.57526,8.70296,1.0848510413643728,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02806,NNB-POD05-CPT30TT.xls,NNB-POD05-CPT30TT,NNB-POD05-CPT30,-43.49619371,172.70987372,5.429596,11.2858,1.1886282030676127,1.1999999999999744,987,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02807,NNB-POD05-CPT32TT.xls,NNB-POD05-CPT32TT,NNB-POD05-CPT32,-43.49599804,172.70714475,2.739,9.52702,1.2237536372453057,1.1599999999999753,948,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02808,NNB-POD05-CPT33TT.xls,NNB-POD05-CPT33TT,NNB-POD05-CPT33,-43.49533861,172.70805107,2.0104599999999997,8.8262,1.1684083456859993,1.1999999999999744,1004,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02809,NNB-POD05-CPT59TT.xls,NNB-POD05-CPT59TT,NNB-POD05-CPT59,-43.49558697,172.70742577,2.82,11.289,1.24273936256158,0.5999999999999872,2503,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02810,NNB-POD05-CPT60TT.xls,NNB-POD05-CPT60TT,NNB-POD05-CPT60,-43.49594937,172.7076833,2.7386,12.7054,1.2305899833174168,0.5999999999999872,1865,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02811,NNB-POD05-CPT63TT.xls,NNB-POD05-CPT63TT,NNB-POD05-CPT63,-43.49621928,172.70927235,3.7206,10.4338,1.2178379108044914,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02812,NNB-POD05-CPT83TT.xls,NNB-POD05-CPT83TT,NNB-POD05-CPT83,-43.49635884,172.70730424,2.7344,11.4246,1.2213374982510055,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02813,NNB-POD05-CPT88TT.xls,NNB-POD05-CPT88TT,NNB-POD05-CPT88,-43.49584862,172.70738841,3.8996,11.7916,1.1030522165335188,0.5999999999999872,1351,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02814,NNB-POD05-CPT91TT.xls,NNB-POD05-CPT91TT,NNB-POD05-CPT91,-43.49522484,172.70748265,4.58,10.8126,1.229162171944705,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02815,NNB-POD06-CPT02TT.xls,NNB-POD06-CPT02TT,NNB-POD06-CPT02,-43.49580903,172.7109523,3.0972,11.344,1.1825661212910876,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02816,NNB-POD06-CPT03TT.xls,NNB-POD06-CPT03TT,NNB-POD06-CPT03,-43.4954283,172.71163299,4.3002,10.9688,1.2622800904124665,0.5999999999999872,2501,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02817,NNB-POD06-CPT06TT.xls,NNB-POD06-CPT06TT,NNB-POD06-CPT06,-43.49776448,172.71222493,6.7898000000000005,12.839,1.3275127395951922,0.3699999999999921,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02818,NNB-POD06-CPT07TT.xls,NNB-POD06-CPT07TT,NNB-POD06-CPT07,-43.49545058,172.712336,2.6418199999999996,12.68212,1.2561564575221429,1.1799999999999748,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02819,NNB-POD06-CPT08TT.xls,NNB-POD06-CPT08TT,NNB-POD06-CPT08,-43.49578109,172.71230205,4.38058,9.39074,1.261957903970737,1.1999999999999744,975,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02820,NNB-POD06-CPT09TT.xls,NNB-POD06-CPT09TT,NNB-POD06-CPT09,-43.49773405,172.71171889,0.9386,11.9874,1.2767812830728933,0.5999999999999872,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02821,NNB-POD06-CPT10TT.xls,NNB-POD06-CPT10TT,NNB-POD06-CPT10,-43.49549385,172.71268594,1.76704,8.05626,1.260184349240741,1.1999999999999744,984,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02822,NNB-POD06-CPT111TT.xls,NNB-POD06-CPT111TT,NNB-POD06-CPT111,-43.49558072,172.71312221,1.04472,14.23362,1.1933883529113622,1.1999999999999744,1001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02823,NNB-POD06-CPT11TT.xls,NNB-POD06-CPT11TT,NNB-POD06-CPT11,-43.49560456,172.71337197,2.3916,12.2804,1.3799854503866127,0.46999999999999,2001,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
Canterbury_02824,NNB-POD06-CPT127TT.xls,NNB-POD06-CPT127TT,NNB-POD06-CPT127,-43.49621919,172.71095246,3.7741599999999997,11.189440000000001,1.384499624358481,0.5999999999999872,2006,DesignSafe PRJ-2937 CANTERBURYDATASET.mat
