scenario,gradation,year,layer,z_mid_m,gw_depth_m,fc_pct,pga_g,n160,n1_60cs,csr,pf_nonstationary,fs_deterministic_nonstationary,crr_benchmark_module,crr_bi14_spt_style,fs_bi14_spt_style,delta_fs_bi14_minus_benchmark,pf_bi14_spt_style_diagnostic,delta_pf_bi14_minus_benchmark,method_status
rising,constant,36,L1,2.0,1.94,8.0,0.28,10.0,10.42484444292229,0.182161003479339,0.7771666666666667,0.7480785099412803,0.1362707320522323,0.10807279200743383,0.593281712019618,-0.15479679792166234,0.9701288054233221,0.19296213875665547,direct_spt_model_form_check_not_site_validation
rising,constant,38,L1,2.0,1.87,8.0,0.28,10.0,10.42484444292229,0.18572231392723643,0.79475,0.7337337618226176,0.1362707320522323,0.10807279200743383,0.5819052634126416,-0.15182849840997603,0.9745611613057368,0.17981116130573682,direct_spt_model_form_check_not_site_validation
rising,constant,40,L1,2.0,1.8,8.0,0.28,10.0,10.42484444292229,0.18942565073465362,0.80325,0.7193890137039549,0.1362707320522323,0.10807279200743383,0.5705288148056653,-0.1488601988982896,0.9784999324636836,0.1752499324636836,direct_spt_model_form_check_not_site_validation
rising,constant,42,L1,2.0,1.73,8.0,0.28,10.0,10.42484444292229,0.19327968285666036,0.8104166666666667,0.7050442655852922,0.1362707320522323,0.10807279200743383,0.559152366198689,-0.14589189938660319,0.9819740417168873,0.17155737505022062,direct_spt_model_form_check_not_site_validation
rising,constant,44,L1,2.0,1.6600000000000001,8.0,0.28,10.0,10.42484444292229,0.19729379941085032,0.8248333333333333,0.6906995174666295,0.1362707320522323,0.10807279200743383,0.5477759175917126,-0.14292359987491687,0.9850142643155997,0.16018093098226638,direct_spt_model_form_check_not_site_validation
rising,constant,46,L1,2.0,1.59,8.0,0.28,10.0,10.42484444292229,0.20147818604665532,0.83025,0.6763547693479668,0.1362707320522323,0.10807279200743383,0.5363994689847363,-0.13995530036323045,0.987652758453089,0.15740275845308893,direct_spt_model_form_check_not_site_validation
rising,constant,48,L1,2.0,1.52,8.0,0.28,10.0,10.42484444292229,0.2058439112434998,0.8469166666666667,0.6620100212293042,0.1362707320522323,0.10807279200743383,0.52502302037776,-0.13698700085154414,0.9899225774139682,0.1430059107473015,direct_spt_model_form_check_not_site_validation
rising,constant,50,L1,2.0,1.45,8.0,0.28,10.0,10.42484444292229,0.21040302407715014,0.85175,0.6476652731106414,0.1362707320522323,0.10807279200743383,0.5136465717707837,-0.13401870133985772,0.9918571749138351,0.14010717491383506,direct_spt_model_form_check_not_site_validation
rising,constant,0,L2,4.5,3.2,14.0,0.28,13.0,15.75572751282236,0.20814594754653132,0.49425,0.9994752004414753,0.2080367126451502,0.14518092735655755,0.6974958151616291,-0.30197938527984625,0.9030497113756941,0.4087997113756941,direct_spt_model_form_check_not_site_validation
rising,constant,2,L2,4.5,3.1300000000000003,14.0,0.28,13.0,15.75572751282236,0.2102337827178672,0.5096666666666667,0.9895493957045645,0.2080367126451502,0.14518092735655755,0.6905689726916521,-0.2989804230129124,0.909081054753474,0.3994143880868073,direct_spt_model_form_check_not_site_validation
rising,constant,4,L2,4.5,3.06,14.0,0.28,13.0,15.75572751282236,0.21236392688303415,0.5179166666666667,0.9796235909676538,0.2080367126451502,0.14518092735655755,0.6836421302216752,-0.29598146074597864,0.9148859921463158,0.39696932547964914,direct_spt_model_form_check_not_site_validation
rising,constant,6,L2,4.5,2.99,14.0,0.28,13.0,15.75572751282236,0.21453767926376094,0.51375,0.9696977862307432,0.2080367126451502,0.14518092735655755,0.6767152877516983,-0.2929824984790449,0.9204634448470571,0.40671344484705707,direct_spt_model_form_check_not_site_validation
rising,constant,8,L2,4.5,2.92,14.0,0.28,13.0,15.75572751282236,0.21675639282713008,0.5424166666666667,0.9597719814938326,0.2080367126451502,0.14518092735655755,0.6697884452817215,-0.28998353621211104,0.9258128801470775,0.38339621348041086,direct_spt_model_form_check_not_site_validation
rising,constant,10,L2,4.5,2.85,14.0,0.28,13.0,15.75572751282236,0.21902147709374786,0.5463333333333333,0.9498461767569221,0.2080367126451502,0.14518092735655755,0.6628616028117448,-0.2869845739451773,0.9309343156411207,0.3846009823077874,direct_spt_model_form_check_not_site_validation
rising,constant,12,L2,4.5,2.7800000000000002,14.0,0.28,13.0,15.75572751282236,0.2213344011238443,0.5605,0.9399203720200116,0.2080367126451502,0.14518092735655755,0.6559347603417679,-0.28398561167824365,0.9358283207665434,0.37532832076654343,direct_spt_model_form_check_not_site_validation
rising,constant,14,L2,4.5,2.71,14.0,0.28,13.0,15.75572751282236,0.22369669669459638,0.5719166666666666,0.9299945672831007,0.2080367126451502,0.14518092735655755,0.649007917871791,-0.2809866494113097,0.940496015472106,0.3685793488054394,direct_spt_model_form_check_not_site_validation
rising,constant,16,L2,4.5,2.64,14.0,0.28,13.0,15.75572751282236,0.22610996168311515,0.58225,0.9200687625461901,0.2080367126451502,0.14518092735655755,0.642081075401814,-0.27798768714437605,0.9449390659306793,0.3626890659306793,direct_spt_model_form_check_not_site_validation
rising,constant,18,L2,4.5,2.5700000000000003,14.0,0.28,13.0,15.75572751282236,0.22857586367079746,0.59525,0.9101429578092793,0.2080367126451502,0.14518092735655755,0.6351542329318371,-0.2749887248774422,0.9491596772316584,0.35390967723165845,direct_spt_model_form_check_not_site_validation
rising,constant,20,L2,4.5,2.5,14.0,0.28,13.0,15.75572751282236,0.23109614378612722,0.5995833333333334,0.9002171530723686,0.2080367126451502,0.14518092735655755,0.6282273904618603,-0.27198976261050833,0.9531605830123708,0.3535772496790375,direct_spt_model_form_check_not_site_validation
rising,constant,22,L2,4.5,2.43,14.0,0.28,13.0,15.75572751282236,0.23367262080453557,0.61,0.8902913483354581,0.2080367126451502,0.14518092735655755,0.6213005479918835,-0.2689908003435746,0.9569450320131907,0.3469450320131907,direct_spt_model_form_check_not_site_validation
rising,constant,24,L2,4.5,2.3600000000000003,14.0,0.28,13.0,15.75572751282236,0.23630719552560805,0.6228333333333333,0.8803655435985476,0.2080367126451502,0.14518092735655755,0.6143737055219067,-0.26599183807664084,0.9605167715682754,0.33768343823494207,direct_spt_model_form_check_not_site_validation
rising,constant,26,L2,4.5,2.29,14.0,0.28,13.0,15.75572751282236,0.2390018554497766,0.6400833333333333,0.8704397388616367,0.2080367126451502,0.14518092735655755,0.6074468630519297,-0.262992875809707,0.9638800280725963,0.323796694739263,direct_spt_model_form_check_not_site_validation
rising,constant,28,L2,4.5,2.22,14.0,0.28,13.0,15.75572751282236,0.2417586797786781,0.6466666666666666,0.8605139341247262,0.2080367126451502,0.14518092735655755,0.600520020581953,-0.25999391354277324,0.9670394844959858,0.32037281782931915,direct_spt_model_form_check_not_site_validation
rising,constant,30,L2,4.5,2.1500000000000004,14.0,0.28,13.0,15.75572751282236,0.24457984476561906,0.6581666666666667,0.8505881293878155,0.2080367126451502,0.14518092735655755,0.593593178111976,-0.2569949512758395,0.9700002550459713,0.31183358837930464,direct_spt_model_form_check_not_site_validation
rising,constant,32,L2,4.5,2.08,14.0,0.28,13.0,15.75572751282236,0.24746762944508066,0.6723333333333333,0.8406623246509047,0.2080367126451502,0.14518092735655755,0.5866663356419991,-0.25399598900890563,0.9727678571128499,0.3004345237795165,direct_spt_model_form_check_not_site_validation
rising,constant,34,L2,4.5,2.01,14.0,0.28,13.0,15.75572751282236,0.25042442177296864,0.675,0.830736519913994,0.2080367126451502,0.14518092735655755,0.5797394931720221,-0.2509970267419719,0.9753481806623929,0.3003481806623929,direct_spt_model_form_check_not_site_validation
rising,constant,36,L2,4.5,1.94,14.0,0.28,13.0,15.75572751282236,0.25345272521237483,0.68925,0.8208107151770835,0.2080367126451502,0.14518092735655755,0.5728126507020453,-0.24799806447503814,0.9777474552733216,0.2884974552733216,direct_spt_model_form_check_not_site_validation
rising,constant,38,L2,4.5,1.87,14.0,0.28,13.0,15.75572751282236,0.25655516580302573,0.69575,0.8108849104401727,0.2080367126451502,0.14518092735655755,0.5658858082320685,-0.24499910220810428,0.979972215047782,0.284222215047782,direct_spt_model_form_check_not_site_validation
rising,constant,40,L2,4.5,1.8,14.0,0.28,13.0,15.75572751282236,0.2597344997563749,0.716,0.8009591057032621,0.2080367126451502,0.14518092735655755,0.5589589657620916,-0.24200013994117053,0.9820292616529767,0.2660292616529767,direct_spt_model_form_check_not_site_validation
rising,constant,42,L2,4.5,1.73,14.0,0.28,13.0,15.75572751282236,0.2629936216225106,0.72425,0.7910333009663515,0.2080367126451502,0.14518092735655755,0.5520321232921147,-0.2390011776742368,0.9839256257803486,0.25967562578034864,direct_spt_model_form_check_not_site_validation
rising,constant,44,L2,4.5,1.6600000000000001,14.0,0.28,13.0,15.75572751282236,0.26633557307974154,0.73925,0.7811074962294409,0.2080367126451502,0.14518092735655755,0.5451052808221379,-0.23600221540730293,0.9856685273346955,0.2464185273346955,direct_spt_model_form_check_not_site_validation
rising,constant,46,L2,4.5,1.59,14.0,0.28,13.0,15.75572751282236,0.2697635524029622,0.7538333333333334,0.7711816914925302,0.2080367126451502,0.14518092735655755,0.5381784383521611,-0.23300325314036918,0.9872653346887929,0.2334320013554595,direct_spt_model_form_check_not_site_validation
rising,constant,48,L2,4.5,1.52,14.0,0.28,13.0,15.75572751282236,0.2732809246727503,0.7589166666666667,0.7612558867556196,0.2080367126451502,0.14518092735655755,0.5312515958821842,-0.23000429087343544,0.9887235233589263,0.22980685669225964,direct_spt_model_form_check_not_site_validation
rising,constant,50,L2,4.5,1.45,14.0,0.28,13.0,15.75572751282236,0.27689123279369754,0.7716666666666666,0.7513300820187089,0.2080367126451502,0.14518092735655755,0.5243247534122073,-0.22700532860650158,0.990050634472672,0.21838396780600544,direct_spt_model_form_check_not_site_validation
rising,constant,0,L3,8.0,3.2,21.0,0.28,18.0,23.330086030389968,0.2525321682637648,0.21816666666666668,1.3381792659509093,0.33793331155619627,0.227921610561754,0.9025448604381143,-0.435634405512795,0.6442183919894867,0.42605172532282004,direct_spt_model_form_check_not_site_validation
rising,constant,2,L3,8.0,3.1300000000000003,21.0,0.28,18.0,23.330086030389968,0.2543048573324079,0.22525,1.3288511871185995,0.33793331155619627,0.227921610561754,0.8962534689765375,-0.43259771814206205,0.6535721182695867,0.4283221182695867,direct_spt_model_form_check_not_site_validation
rising,constant,4,L3,8.0,3.06,21.0,0.28,18.0,23.330086030389968,0.25610260967318865,0.2245,1.3195231082862897,0.33793331155619627,0.227921610561754,0.8899620775149605,-0.42956103077132923,0.6628980144513634,0.4383980144513634,direct_spt_model_form_check_not_site_validation
rising,constant,6,L3,8.0,2.99,21.0,0.28,18.0,23.330086030389968,0.2579259606083447,0.23133333333333334,1.31019502945398,0.33793331155619627,0.227921610561754,0.8836706860533837,-0.4265243434005962,0.6721899484266466,0.44085661509331325,direct_spt_model_form_check_not_site_validation
rising,constant,8,L3,8.0,2.92,21.0,0.28,18.0,23.330086030389968,0.25977546081457564,0.2415,1.3008669506216706,0.33793331155619627,0.227921610561754,0.8773792945918071,-0.4234876560298635,0.6814417248578275,0.4399417248578275,direct_spt_model_form_check_not_site_validation
rising,constant,10,L3,8.0,2.85,21.0,0.28,18.0,23.330086030389968,0.26165167687752755,0.244,1.2915388717893606,0.33793331155619627,0.227921610561754,0.8710879031302302,-0.42045096865913034,0.6906470962455507,0.44664709624555066,direct_spt_model_form_check_not_site_validation
rising,constant,12,L3,8.0,2.7800000000000002,21.0,0.28,18.0,23.330086030389968,0.2635551918704803,0.24925,1.282210792957051,0.33793331155619627,0.227921610561754,0.8647965116686533,-0.41741428128839764,0.6997997745805193,0.45054977458051937,direct_spt_model_form_check_not_site_validation
rising,constant,14,L3,8.0,2.71,21.0,0.28,18.0,23.330086030389968,0.2654866059584804,0.25075,1.2728827141247414,0.33793331155619627,0.227921610561754,0.8585051202070767,-0.4143775939176647,0.7088934435650072,0.4581434435650072,direct_spt_model_form_check_not_site_validation
rising,constant,16,L3,8.0,2.64,21.0,0.28,18.0,23.330086030389968,0.267446537029233,0.2705,1.2635546352924316,0.33793331155619627,0.227921610561754,0.8522137287454997,-0.4113409065469319,0.7179217713860977,0.4474217713860977,direct_spt_model_form_check_not_site_validation
rising,constant,18,L3,8.0,2.5700000000000003,21.0,0.28,18.0,23.330086030389968,0.2694356213521467,0.2633333333333333,1.2542265564601218,0.33793331155619627,0.227921610561754,0.845922337283923,-0.40830421917619886,0.7268784240189498,0.46354509068561645,direct_spt_model_form_check_not_site_validation
rising,constant,20,L3,8.0,2.5,21.0,0.28,18.0,23.330086030389968,0.2714545142670086,0.27675,1.2448984776278122,0.33793331155619627,0.227921610561754,0.8396309458223461,-0.40526753180546615,0.7357570790345269,0.4590070790345269,direct_spt_model_form_check_not_site_validation
rising,constant,22,L3,8.0,2.43,21.0,0.28,18.0,23.330086030389968,0.27350389090385385,0.2825,1.2355703987955022,0.33793331155619627,0.227921610561754,0.8333395543607692,-0.402230844434733,0.7445514398822131,0.4620514398822131,direct_spt_model_form_check_not_site_validation
rising,constant,24,L3,8.0,2.3600000000000003,21.0,0.28,18.0,23.330086030389968,0.2755844469356919,0.2876666666666667,1.2262423199631929,0.33793331155619627,0.227921610561754,0.8270481628991926,-0.3991941570640003,0.7532552506136276,0.46558858394696095,direct_spt_model_form_check_not_site_validation
rising,constant,26,L3,8.0,2.29,21.0,0.28,18.0,23.330086030389968,0.27769689936585296,0.29975,1.2169142411308835,0.33793331155619627,0.227921610561754,0.8207567714376159,-0.3961574696932676,0.7618623110097378,0.46211231100973776,direct_spt_model_form_check_not_site_validation
rising,constant,28,L3,8.0,2.22,21.0,0.28,18.0,23.330086030389968,0.27984198735182486,0.30266666666666664,1.207586162298574,0.33793331155619627,0.227921610561754,0.8144653799760392,-0.3931207823225348,0.77036649206907,0.4676998254024034,direct_spt_model_form_check_not_site_validation
rising,constant,30,L3,8.0,2.1500000000000004,21.0,0.28,18.0,23.330086030389968,0.28202047306757055,0.32183333333333336,1.1982580834662642,0.33793331155619627,0.227921610561754,0.8081739885144623,-0.39008409495180185,0.7787617518104877,0.4569284184771543,direct_spt_model_form_check_not_site_validation
rising,constant,32,L3,8.0,2.08,21.0,0.28,18.0,23.330086030389968,0.28423314260643845,0.32525,1.1889300046339544,0.33793331155619627,0.227921610561754,0.8018825970528854,-0.3870474075810689,0.7870421513396395,0.4617921513396395,direct_spt_model_form_check_not_site_validation
rising,constant,34,L3,8.0,2.01,21.0,0.28,18.0,23.330086030389968,0.28648080692691347,0.32033333333333336,1.1796019258016446,0.33793331155619627,0.227921610561754,0.7955912055913086,-0.384010720210336,0.7952018711238171,0.47486853779048377,direct_spt_model_form_check_not_site_validation
rising,constant,36,L3,8.0,1.94,21.0,0.28,18.0,23.330086030389968,0.2887643028435986,0.33816666666666667,1.1702738469693352,0.33793331155619627,0.227921610561754,0.7892998141297319,-0.3809740328396033,0.8032352274156571,0.46506856074899044,direct_spt_model_form_check_not_site_validation
rising,constant,38,L3,8.0,1.87,21.0,0.28,18.0,23.330086030389968,0.29108449406597114,0.33875,1.1609457681370254,0.33793331155619627,0.227921610561754,0.7830084226681551,-0.37793734546887037,0.8111366887618704,0.4723866887618704,direct_spt_model_form_check_not_site_validation
rising,constant,40,L3,8.0,1.8,21.0,0.28,18.0,23.330086030389968,0.2934422722876218,0.35008333333333336,1.1516176893047159,0.33793331155619627,0.227921610561754,0.7767170312065783,-0.37490065809813755,0.8189008925290571,0.4688175591957237,direct_spt_model_form_check_not_site_validation
rising,constant,42,L3,8.0,1.73,21.0,0.28,18.0,23.330086030389968,0.295838558328864,0.3620833333333333,1.142289610472406,0.33793331155619627,0.227921610561754,0.7704256397450014,-0.3718639707274046,0.8265226613747039,0.46443932804137056,direct_spt_model_form_check_not_site_validation
rising,constant,44,L3,8.0,1.6600000000000001,21.0,0.28,18.0,23.330086030389968,0.2982743033357873,0.3675,1.1329615316400963,0.33793331155619627,0.227921610561754,0.7641342482834246,-0.3688272833566717,0.8339970195876725,0.4664970195876725,direct_spt_model_form_check_not_site_validation
rising,constant,46,L3,8.0,1.59,21.0,0.28,18.0,23.330086030389968,0.3007504900390363,0.3794166666666667,1.123633452807787,0.33793331155619627,0.227921610561754,0.7578428568218479,-0.365790595985939,0.841319209218977,0.4619025425523103,direct_spt_model_form_check_not_site_validation
rising,constant,48,L3,8.0,1.52,21.0,0.28,18.0,23.330086030389968,0.30326813407581515,0.3785,1.114305373975477,0.33793331155619627,0.227921610561754,0.751551465360271,-0.36275390861520596,0.8484847059204106,0.4699847059204106,direct_spt_model_form_check_not_site_validation
rising,constant,50,L3,8.0,1.45,21.0,0.28,18.0,23.330086030389968,0.30582828537885176,0.39275,1.1049772951431673,0.33793331155619627,0.227921610561754,0.7452600738986942,-0.35971722124447314,0.855489234405689,0.46273923440568904,direct_spt_model_form_check_not_site_validation
rising,constant,0,L4,12.5,3.2,28.0,0.28,24.0,31.877396808363123,0.25531164001555773,0.04025,1.9234196628931783,0.49107142857142855,0.5643423913928823,2.2104060408624275,0.2869863779692492,0.002116424803914052,-0.03813357519608595,direct_spt_model_form_check_not_site_validation
rising,constant,2,L4,12.5,3.1300000000000003,28.0,0.28,24.0,31.877396808363123,0.25660476669545645,0.03966666666666667,1.9137268371722873,0.49107142857142855,0.5643423913928823,2.19926698424373,0.2855401470714425,0.0022412353518683203,-0.03742543131479835,direct_spt_model_form_check_not_site_validation
rising,constant,4,L4,12.5,3.06,28.0,0.28,24.0,31.877396808363123,0.2579110591607015,0.041,1.904034011451395,0.49107142857142855,0.5643423913928823,2.1881279276250303,0.28409391617363533,0.002373363200511014,-0.03862663679948899,direct_spt_model_form_check_not_site_validation
rising,constant,6,L4,12.5,2.99,28.0,0.28,24.0,31.877396808363123,0.2592307195084605,0.041416666666666664,1.8943411857305033,0.49107142857142855,0.5643423913928823,2.176988871006331,0.28264768527582795,0.0025132308919798563,-0.03890343577468681,direct_spt_model_form_check_not_site_validation
rising,constant,8,L4,12.5,2.92,28.0,0.28,24.0,31.877396808363123,0.2605639539934782,0.041666666666666664,1.8846483600096116,0.49107142857142855,0.5643423913928823,2.165849814387632,0.2812014543780206,0.00266128466021609,-0.039005382006450574,direct_spt_model_form_check_not_site_validation
rising,constant,10,L4,12.5,2.85,28.0,0.28,24.0,31.877396808363123,0.2619109731355419,0.04908333333333333,1.8749555342887199,0.49107142857142855,0.5643423913928823,2.1547107577689335,0.27975522348021364,0.0028179956894952007,-0.04626533764383813,direct_spt_model_form_check_not_site_validation
rising,constant,12,L4,12.5,2.7800000000000002,28.0,0.28,24.0,31.877396808363123,0.2632719918302978,0.0505,1.8652627085678286,0.49107142857142855,0.5643423913928823,2.1435717011502353,0.2783089925824067,0.002983861433200674,-0.04751613856679933,direct_spt_model_form_check_not_site_validation
rising,constant,14,L4,12.5,2.71,28.0,0.28,24.0,31.877396808363123,0.26464722946354063,0.050333333333333334,1.855569882846937,0.49107142857142855,0.5643423913928823,2.1324326445315367,0.2768627616845998,0.003159406995100311,-0.04717392633823302,direct_spt_model_form_check_not_site_validation
rising,constant,16,L4,12.5,2.64,28.0,0.28,24.0,31.877396808363123,0.2660369100291038,0.052333333333333336,1.8458770571260452,0.49107142857142855,0.5643423913928823,2.1212935879128376,0.2754165307867924,0.0033451865754042243,-0.04898814675792911,direct_spt_model_form_check_not_site_validation
rising,constant,18,L4,12.5,2.5700000000000003,28.0,0.28,24.0,31.877396808363123,0.2674412622504837,0.055,1.8361842314051537,0.49107142857142855,0.5643423913928823,2.110154531294139,0.27397029988898525,0.003541784983901508,-0.05145821501609849,direct_spt_model_form_check_not_site_validation
rising,constant,20,L4,12.5,2.5,28.0,0.28,24.0,31.877396808363123,0.268860519706337,0.05416666666666667,1.8264914056842614,0.49107142857142855,0.5643423913928823,2.0990154746754395,0.2725240689911781,0.0037498192224772464,-0.05041684744418942,direct_spt_model_form_check_not_site_validation
rising,constant,22,L4,12.5,2.43,28.0,0.28,24.0,31.877396808363123,0.2702949209599941,0.05558333333333333,1.81679857996337,0.49107142857142855,0.5643423913928823,2.087876418056741,0.27107783809337094,0.003969940139308459,-0.05161339319402487,direct_spt_model_form_check_not_site_validation
rising,constant,24,L4,12.5,2.3600000000000003,28.0,0.28,24.0,31.877396808363123,0.27174470969314196,0.057583333333333334,1.807105754242478,0.49107142857142855,0.5643423913928823,2.0767373614380418,0.2696316071955638,0.0042028341570239935,-0.05338049917630934,direct_spt_model_form_check_not_site_validation
rising,constant,26,L4,12.5,2.29,28.0,0.28,24.0,31.877396808363123,0.2732101348438314,0.05825,1.7974129285215865,0.49107142857142855,0.5643423913928823,2.0655983048193436,0.26818537629775707,0.004449225077087726,-0.05380077492291228,direct_spt_model_form_check_not_site_validation
rising,constant,28,L4,12.5,2.22,28.0,0.28,24.0,31.877396808363123,0.2746914507489744,0.059666666666666666,1.787720102800695,0.49107142857142855,0.5643423913928823,2.0544592482006445,0.2667391453999495,0.004709875962623122,-0.054956790704043544,direct_spt_model_form_check_not_site_validation
rising,constant,30,L4,12.5,2.1500000000000004,28.0,0.28,24.0,31.877396808363123,0.27618891729150213,0.06675,1.7780272770798033,0.49107142857142855,0.5643423913928823,2.043320191581946,0.26529291450214254,0.004985591101843989,-0.061764408898156015,direct_spt_model_form_check_not_site_validation
rising,constant,32,L4,12.5,2.08,28.0,0.28,24.0,31.877396808363123,0.27770280005236286,0.0655,1.7683344513589114,0.49107142857142855,0.5643423913928823,2.032181134963247,0.2638466836043354,0.005277218054183297,-0.060222781945816706,direct_spt_model_form_check_not_site_validation
