holdout_family,site_id,site_family,model_name,pf,observed_liquefaction,validation_protocol,holdout_family_pair,validation_split,wtd_event_site_adjusted_m,qc10_mpa,ic_median,theta_z_m,year,layer_id,csr,crr,fs,beta_equivalent,critical_layer_rank,notes
,Factoria_01,Factoria,M1_nonstationary_groundwater_only,0.0011156109312453737,0,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.0575932793039726,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9926880160681341,1,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.4415597570294167,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9948823549824893,1,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.5677772600334414,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M2_nonstationary_groundwater_gradation,0.0003239055236069101,0,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.4107641332458947,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M3_full_nonstationary_random_field,0.9917799041555913,1,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.3989938303971408,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M3_full_nonstationary_random_field,0.9980022713087254,1,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.8785201635842066,,spatial cross-fitted site-calibrated probability
,Factoria_01,Factoria,M3_full_nonstationary_random_field,0.0001736295754656386,0,exhaustive paired-family spatial holdout,Capitol Lake+Factoria,,1.312706806850911,0.772008714,1.4636322984428032,0.9138655462184874,2001,site_screening_profile,,,,3.577226578575004,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M0_static_stationary,0.9808720651042829,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.0721026442972916,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M0_static_stationary,0.9732666346726871,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.9311319995636103,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M0_static_stationary,0.31589037406897214,0,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,0.4792219392139107,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M1_nonstationary_groundwater_only,0.9479748369312171,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-1.6255269503578653,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M1_nonstationary_groundwater_only,0.9588423012592839,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.7374067679643612,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M1_nonstationary_groundwater_only,0.7552887666053231,0,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,-0.6912276875530856,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9810099976814879,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.0750704641797655,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9930340318860112,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.459013542622663,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M2_nonstationary_groundwater_gradation,0.14384879818208565,0,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,1.0631860301015763,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M3_full_nonstationary_random_field,0.9610595418208868,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-1.7631160643604593,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M3_full_nonstationary_random_field,0.9972638015330397,1,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.777825672388231,,spatial cross-fitted site-calibrated probability
,Green_River_01,Green River,M3_full_nonstationary_random_field,0.4374240224312764,0,exhaustive paired-family spatial holdout,Capitol Lake+Green River,,4.970306806850911,0.8283768579999999,1.602768866984708,0.5819327731092436,2001,site_screening_profile,,,,0.1575035061659771,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M0_static_stationary,0.9807799869936019,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.0701315615794895,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M0_static_stationary,0.9726591097641655,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.9213961744573136,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M0_static_stationary,0.008788332167606008,0,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.374417484974523,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M1_nonstationary_groundwater_only,0.9835241823695189,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.132672086716529,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M1_nonstationary_groundwater_only,0.9746430013764238,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.9538919461389737,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M1_nonstationary_groundwater_only,0.009176514613212568,0,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.358417692644475,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9929583895303972,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.4551336718919723,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9941655786764824,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.5220038639769013,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M2_nonstationary_groundwater_gradation,0.013730538753553522,0,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,2.2049004988588994,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M3_full_nonstationary_random_field,0.9926597775047397,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.4401677045386654,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M3_full_nonstationary_random_field,0.9975620406671044,1,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.8151189232840856,,spatial cross-fitted site-calibrated probability
,Issaquah_01,Issaquah,M3_full_nonstationary_random_field,0.027354501312655474,0,exhaustive paired-family spatial holdout,Capitol Lake+Issaquah,,2.2271068068509114,0.79891752,1.2362159257434429,0.4159663865546218,2001,site_screening_profile,,,,1.9211801273354374,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M0_static_stationary,0.9797075030479178,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.0477449809380714,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M0_static_stationary,0.9713244338690213,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.9006251242553855,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M0_static_stationary,0.011531109670672115,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,2.2724023594722786,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M0_static_stationary,0.012585908666920505,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,2.238755681814148,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M1_nonstationary_groundwater_only,0.9825129960330867,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.108659211737756,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M1_nonstationary_groundwater_only,0.9733700152126372,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.9328070659786505,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M1_nonstationary_groundwater_only,0.01161512323465353,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,2.2696266299628443,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M1_nonstationary_groundwater_only,0.011744040857851419,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,2.265401021487166,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9954402355384734,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.6075404715131056,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M2_nonstationary_groundwater_gradation,0.9906907592594758,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.353082924473614,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M2_nonstationary_groundwater_gradation,0.09181002474639267,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,1.329691157375737,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M2_nonstationary_groundwater_gradation,0.0008424095334635227,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,3.1408089379002386,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M3_full_nonstationary_random_field,0.9936356896198952,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.491273187464649,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M3_full_nonstationary_random_field,0.9966433713777584,1,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-2.710743320748442,,spatial cross-fitted site-calibrated probability
,Smith_Cove_01,Smith Cove,M3_full_nonstationary_random_field,0.02952614731582129,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,2.5319068068509116,0.92479088,1.121728561927329,0.9138655462184874,2001,site_screening_profile,,,,1.8878038017408898,,spatial cross-fitted site-calibrated probability
,Smith_Cove_02,Smith Cove,M3_full_nonstationary_random_field,0.0008038770980069483,0,exhaustive paired-family spatial holdout,Capitol Lake+Smith Cove,,3.4463068068509113,0.800243858,1.70580188800754,0.7478991596638656,2001,site_screening_profile,,,,3.154496295250818,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_01,Capitol Lake,M0_static_stationary,0.9774516400274458,1,exhaustive paired-family spatial holdout,Capitol Lake+UW,,0.3983068068509108,0.613018245,0.9370306449834089,0.9138655462184874,2001,site_screening_profile,,,,-2.003751188279616,,spatial cross-fitted site-calibrated probability
,Capitol_Lake_02,Capitol Lake,M0_static_stationary,0.9685498278789129,1,exhaustive paired-family spatial holdout,Capitol Lake+UW,,1.312706806850911,2.862798169,1.4626195182998374,0.4159663865546218,2001,site_screening_profile,,,,-1.8598952731475051,,spatial cross-fitted site-calibrated probability
,UW_01,UW,M0_static_stationary,0.016395665494517812,0,exhaustive paired-family spatial holdout,Capitol Lake+UW,,0.5507068068509109,0.7959499179999999,1.5380189688870525,0.25,2001,site_screening_profile,,,,2.134628947366862,,spatial cross-fitted site-calibrated probability
,UW_02,UW,M0_static_stationary,0.016395665494517812,0,exhaustive paired-family spatial holdout,Capitol Lake+UW,,0.5507068068509109,1.719556334,1.5967717826547696,0.4159663865546218,2001,site_screening_profile,,,,2.134628947366862,,spatial cross-fitted site-calibrated probability
