site_id,event_key,pga_g,wtd_event_site_adjusted_m,manifestation_code,observed_liquefaction,severe_manifestation,critical_layer_depth_m,critical_layer_qc_mpa,critical_layer_saturated,critical_crossing_margin_m
Canterbury_01645,Yr2011,0.328,1.71787416934967,1,1,0,2.685,0.4579,1,0.9671258306503301
Canterbury_01645,Yr2016,0.161055908,0.973414361476898,0,0,0,2.685,0.4579,1,1.711585638523102
Canterbury_01646,Yr2010,0.188,1.96158945560455,0,0,0,4.21,0.38439999999999996,1,2.2484105443954503
Canterbury_01646,Yr2011,0.332,1.8242882490158,1,1,0,4.21,0.38439999999999996,1,2.3857117509842
Canterbury_01646,Yr2016,0.160932392,0.964313507080078,0,0,0,4.21,0.38439999999999996,1,3.245686492919922
Canterbury_01647,Yr2010,0.188,1.97535562515258,0,0,0,1.23,2.7302,0,-0.7453556251525799
Canterbury_01647,Yr2011,0.346,1.83888900279998,1,1,0,1.23,2.7302,0,-0.60888900279998
Canterbury_01647,Yr2016,0.162245288,2.5248806476593,0,0,0,1.23,2.7302,0,-1.2948806476593
Canterbury_01648,Yr2010,0.19,1.79448056221008,0,0,0,2.45,1.3302,1,0.6555194377899203
Canterbury_01648,Yr2011,0.357,1.73469281196594,1,1,0,2.45,1.3302,1,0.7153071880340602
Canterbury_01648,Yr2016,0.162457123,2.38911509513855,0,0,0,2.45,1.3302,1,0.06088490486145037
Canterbury_01649,Yr2010,0.192,1.18014061450958,0,0,0,1.0550000000000002,1.8254000000000001,0,-0.12514061450957992
Canterbury_01649,Yr2011,0.354,1.12389600276947,2,1,0,1.0550000000000002,1.8254000000000001,0,-0.06889600276946983
Canterbury_01649,Yr2016,0.159290209,0.731066882610321,0,0,0,1.0550000000000002,1.8254000000000001,1,0.3239331173896791
Canterbury_01650,Yr2010,0.192,1.45051193237304,1,1,0,1.0550000000000002,0.4136,0,-0.39551193237303983
Canterbury_01650,Yr2011,0.349,1.28218877315521,2,1,0,1.0550000000000002,0.4136,0,-0.2271887731552098
Canterbury_01650,Yr2016,0.158087209,0.799687445163727,0,0,0,1.0550000000000002,0.4136,1,0.25531255483627313
Canterbury_01651,Yr2010,0.19,2.43135285377502,0,0,0,1.19,1.2176,0,-1.24135285377502
Canterbury_01651,Yr2011,0.347,2.29116821289062,2,1,0,1.19,1.2176,0,-1.1011682128906202
Canterbury_01651,Yr2016,0.16039966,1.59800326824188,0,0,0,1.19,1.2176,0,-0.40800326824188016
Canterbury_01652,Yr2010,0.19,1.91335201263427,0,0,0,1.26,1.3456400000000002,0,-0.65335201263427
Canterbury_01652,Yr2011,0.332,1.84393811225891,2,1,0,1.26,1.3456400000000002,0,-0.58393811225891
Canterbury_01652,Yr2016,0.15846543,1.19062376022338,0,0,0,1.26,1.3456400000000002,1,0.06937623977662
Canterbury_01653,Yr2010,0.192,1.90696763992309,0,0,0,1.05,0.59266,0,-0.8569676399230899
Canterbury_01653,Yr2011,0.339,1.80099785327911,3,1,1,1.05,0.59266,0,-0.75099785327911
Canterbury_01653,Yr2016,0.157215297,1.10889601707458,0,0,0,1.05,0.59266,0,-0.05889601707458003
Canterbury_01654,Yr2010,0.193,1.94100284576416,0,0,0,4.34,0.49438,1,2.3989971542358397
Canterbury_01654,Yr2011,0.332,1.75882172584533,1,1,0,4.34,0.49438,1,2.58117827415467
Canterbury_01654,Yr2016,0.154692769,1.09819400310516,0,0,0,4.34,0.49438,1,3.24180599689484
Canterbury_01655,Yr2010,0.195,1.61392128467559,0,0,0,1.36,1.2027,0,-0.25392128467558983
Canterbury_01655,Yr2011,0.357,1.53950667381286,3,1,1,1.36,1.2027,0,-0.1795066738128599
Canterbury_01655,Yr2016,0.157169864,1.02523899078369,0,0,0,1.36,1.2027,1,0.33476100921631
Canterbury_01656,Yr2010,0.192,1.74251198768615,0,0,0,1.005,0.7293999999999999,0,-0.73751198768615
Canterbury_01656,Yr2011,0.342,1.63446223735809,2,1,0,1.005,0.7293999999999999,0,-0.62946223735809
Canterbury_01656,Yr2016,0.157758772,0.908024728298187,0,0,0,1.005,0.7293999999999999,1,0.09697527170181286
Canterbury_01657,Yr2010,0.185,2.10295367240905,0,0,0,1.15,2.35312,0,-0.9529536724090502
Canterbury_01657,Yr2011,0.354,1.99192702770233,1,1,0,1.15,2.35312,0,-0.8419270277023301
Canterbury_01657,Yr2016,0.166304842,1.83772873878479,0,0,0,1.15,2.35312,0,-0.6877287387847901
Canterbury_01658,Yr2010,0.194,1.8138108253479,0,0,0,1.05,0.48644,0,-0.7638108253478999
Canterbury_01658,Yr2011,0.358,1.77913844585418,2,1,0,1.05,0.48644,0,-0.7291384458541799
Canterbury_01658,Yr2016,0.158586338,1.18908977508544,0,0,0,1.05,0.48644,0,-0.13908977508543985
Canterbury_01659,Yr2010,0.182,1.42792177200317,0,0,0,1.895,8.518899999999999,1,0.46707822799682996
Canterbury_01659,Yr2011,0.342,1.20578968524932,2,1,0,1.895,8.518899999999999,1,0.6892103147506801
Canterbury_01659,Yr2016,0.170348853,0.978823006153107,0,0,0,1.895,8.518899999999999,1,0.916176993846893
Canterbury_01660,Yr2010,0.179,1.89515769481658,0,0,0,3.03,15.3932,1,1.1348423051834198
Canterbury_01660,Yr2011,0.341,1.80795609951019,1,1,0,3.03,15.3932,1,1.2220439004898098
Canterbury_01660,Yr2016,0.168239668,1.61034214496612,0,0,0,3.03,15.3932,1,1.4196578550338799
Canterbury_01661,Yr2010,0.234,1.59172654151916,0,0,0,0.98,3.39654,0,-0.61172654151916
Canterbury_01661,Yr2011,0.421,1.53281044960022,1,1,0,0.98,3.39654,0,-0.55281044960022
Canterbury_01661,Yr2016,0.100811481,1.234718999052048,0,0,0,0.98,3.39654,0,-0.254718999052048
Canterbury_01662,Yr2010,0.235,1.99200224876403,0,0,0,5.45,0.55435,1,3.45799775123597
Canterbury_01662,Yr2011,0.425,1.95542824268341,1,1,0,5.45,0.55435,1,3.4945717573165904
Canterbury_01662,Yr2016,0.102348678,1.6342618606328958,0,0,0,5.45,0.55435,1,3.815738139367104
Canterbury_01663,Yr2010,0.237,2.14621567726135,0,0,0,2.6100000000000003,0.5991500000000001,1,0.46378432273865045
Canterbury_01663,Yr2011,0.43,2.12106966972351,1,1,0,2.6100000000000003,0.5991500000000001,1,0.48893033027649047
Canterbury_01663,Yr2016,0.102313012,1.7908592657566063,0,0,0,2.6100000000000003,0.5991500000000001,1,0.8191407342433941
Canterbury_01664,Yr2010,0.238,1.97709107398986,0,0,0,0.75,21.224040000000002,0,-1.22709107398986
Canterbury_01664,Yr2011,0.446,1.95338535308837,1,1,0,0.75,21.224040000000002,0,-1.20338535308837
Canterbury_01664,Yr2016,0.101937592,1.6323305128097452,0,0,0,0.75,21.224040000000002,0,-0.8823305128097452
Canterbury_01665,Yr2010,0.235,1.54108870029449,0,0,0,5.16,0.375,1,3.61891129970551
Canterbury_01665,Yr2011,0.432,1.41294431686401,1,1,0,5.16,0.375,1,3.74705568313599
Canterbury_01665,Yr2016,0.102991357,1.121397557163235,0,0,0,5.16,0.375,1,4.0386024428367655
Canterbury_01666,Yr2011,0.428,1.64055180549621,0,0,0,4.33,0.66581,1,2.68944819450379
Canterbury_01666,Yr2016,0.10153731,1.336577676916117,0,0,0,4.33,0.66581,1,2.993422323083883
Canterbury_01667,Yr2010,0.232,2.01725316047668,0,0,0,2.99,0.48606,1,0.9727468395233201
Canterbury_01667,Yr2011,0.436,1.85618102550506,0,0,0,2.99,0.48606,1,1.1338189744949403
Canterbury_01667,Yr2016,0.103574142,1.5404335415124837,0,0,0,2.99,0.48606,1,1.4495664584875165
Canterbury_01668,Yr2010,0.234,1.51374173164367,0,0,0,2.41,0.46673,1,0.89625826835633
Canterbury_01668,Yr2011,0.44,1.3943783044815,1,1,0,2.41,0.46673,1,1.0156216955185002
Canterbury_01668,Yr2016,0.103984952,1.10384524905681,0,0,0,2.41,0.46673,1,1.3061547509431901
Canterbury_01669,Yr2010,0.234,1.43244385719299,0,0,0,3.55,0.56457,1,2.1175561428070098
Canterbury_01669,Yr2011,0.447,1.32432222366333,1,1,0,3.55,0.56457,1,2.2256777763366697
Canterbury_01669,Yr2016,0.10464593,1.0376142302513123,0,0,0,3.55,0.56457,1,2.5123857697486875
Canterbury_01670,Yr2010,0.235,1.54930198192596,0,0,0,4.71,0.59447,1,3.16069801807404
Canterbury_01670,Yr2011,0.449,1.45427012443542,2,1,0,4.71,0.59447,1,3.25572987556458
Canterbury_01670,Yr2016,0.104200222,1.160466975641246,0,0,0,4.71,0.59447,1,3.549533024358754
Canterbury_01671,Yr2010,0.237,1.89056324958801,0,0,0,4.470000000000001,0.84687,1,2.5794367504119906
Canterbury_01671,Yr2011,0.445,1.79594838619232,1,1,0,4.470000000000001,0.84687,1,2.6740516138076806
Canterbury_01671,Yr2016,0.103251591,1.4834896043062193,0,0,0,4.470000000000001,0.84687,1,2.9865103956937813
Canterbury_01672,Yr2010,0.233,2.03308582305908,0,0,0,3.6900000000000004,0.5126,1,1.6569141769409206
Canterbury_01672,Yr2011,0.448,1.8904755115509,1,1,0,3.6900000000000004,0.5126,1,1.7995244884491004
Canterbury_01672,Yr2016,0.10531082,1.572855548620221,0,0,0,3.6900000000000004,0.5126,1,2.1171444513797795
Canterbury_01673,Yr2010,0.234,3.04805493354797,1,1,0,4.42,0.49957999999999997,1,1.3719450664520298
Canterbury_01673,Yr2011,0.46,2.95594215393066,1,1,0,4.42,0.49957999999999997,1,1.4640578460693399
Canterbury_01673,Yr2016,0.106184721,2.5801477123260463,0,0,0,4.42,0.49957999999999997,1,1.8398522876739536
Canterbury_01674,Yr2010,0.232,1.93931400775909,1,1,0,3.0700000000000003,0.5615300000000001,1,1.1306859922409103
Canterbury_01674,Yr2011,0.465,1.81529080867767,1,1,0,3.0700000000000003,0.5615300000000001,1,1.2547091913223303
Canterbury_01674,Yr2016,0.107490912,1.5017759305238694,0,0,0,3.0700000000000003,0.5615300000000001,1,1.568224069476131
Canterbury_01675,Yr2016,0.102994137,0.8549728752851485,0,0,0,0.92,2.80838,1,0.0650271247148515
Canterbury_01676,Yr2016,0.103947937,1.3373783010005909,0,0,0,4.74,1.0528,1,3.4026216989994094
Canterbury_01677,Yr2010,0.236,2.47861647605896,0,0,0,0.99,2.21952,0,-1.48861647605896
Canterbury_01677,Yr2011,0.46,2.41506481170654,0,0,0,0.99,2.21952,0,-1.4250648117065399
Canterbury_01677,Yr2016,0.104648836,2.0688022729873627,0,0,0,0.99,2.21952,0,-1.0788022729873628
Canterbury_01678,Yr2010,0.235,1.42908859252929,0,0,0,1.73,0.46591,1,0.30091140747071
Canterbury_01678,Yr2011,0.468,1.36929702758789,1,1,0,1.73,0.46591,1,0.36070297241211
Canterbury_01678,Yr2016,0.106006831,1.0801334098815913,0,0,0,1.73,0.46591,1,0.6498665901184086
Canterbury_01679,Yr2016,0.106936082,1.5289644662618627,0,0,0,1.03,0.433,0,-0.49896446626186264
Canterbury_01680,Yr2011,0.477,0.993840932846069,1,1,0,4.970000000000001,0.46203,1,3.9761590671539317
Canterbury_01680,Yr2016,0.107693583,0.7251772179126736,0,0,0,4.970000000000001,0.46203,1,4.244822782087327
Canterbury_01681,Yr2010,0.234,3.40911698341369,0,0,0,4.470000000000001,0.68277,1,1.0608830165863106
Canterbury_01681,Yr2011,0.483,3.34242057800293,1,1,0,4.470000000000001,0.68277,1,1.1275794219970705
Canterbury_01681,Yr2016,0.108882315,2.94552441444397,0,0,0,4.470000000000001,0.68277,1,1.5244755855560306
Canterbury_01682,Yr2010,0.232,2.71872353553772,0,0,0,2.8499999999999996,0.6878900000000001,1,0.13127646446227947
Canterbury_01682,Yr2011,0.48,2.60149407386779,0,0,0,2.8499999999999996,0.6878900000000001,1,0.2485059261322098
Canterbury_01682,Yr2016,0.109565429,2.2450524974346084,0,0,0,2.8499999999999996,0.6878900000000001,1,0.6049475025653912
Canterbury_01683,Yr2011,0.473,1.028284907341,0,0,0,5.07,1.01761,1,4.041715092659
Canterbury_01683,Yr2016,0.110972077,0.7577405514001815,0,0,0,5.07,1.01761,1,4.312259448599819
Canterbury_01684,Yr2010,0.231,1.22917354106903,1,1,0,4.529999999999999,0.82179,1,3.3008264589309695
Canterbury_01684,Yr2011,0.468,1.06194710731506,2,1,0,4.529999999999999,0.82179,1,3.4680528926849394
Canterbury_01684,Yr2016,0.108995222,0.7895647952556576,0,0,0,4.529999999999999,0.82179,1,3.7404352047443417
Canterbury_01685,Yr2010,0.228,1.01537811756134,0,0,0,2.91,0.68533,1,1.89462188243866
Canterbury_01685,Yr2011,0.461,0.810100853443146,0,0,0,2.91,0.68533,1,2.0998991465568544
Canterbury_01685,Yr2016,0.109154187,0.5514693468451501,0,0,0,2.91,0.68533,1,2.35853065315485
Canterbury_01686,Yr2010,0.226,1.40559720993042,0,0,0,2.79,0.6168899999999999,1,1.3844027900695801
Canterbury_01686,Yr2011,0.458,1.15629696846008,1,1,0,2.79,0.6168899999999999,1,1.6337030315399201
Canterbury_01686,Yr2016,0.109995611,0.8787631539821595,0,0,0,2.79,0.6168899999999999,1,1.9112368460178404
Canterbury_01687,Yr2010,0.225,1.86791276931762,0,0,0,5.13,0.58343,1,3.26208723068238
Canterbury_01687,Yr2011,0.453,1.68935191631317,2,1,0,5.13,0.58343,1,3.44064808368683
Canterbury_01687,Yr2016,0.109521456,1.382713301682471,0,0,0,5.13,0.58343,1,3.747286698317529
Canterbury_01688,Yr2010,0.227,1.28472971916198,0,0,0,2.8499999999999996,0.49790999999999996,1,1.5652702808380197
Canterbury_01688,Yr2011,0.441,1.11180019378662,2,1,0,2.8499999999999996,0.49790999999999996,1,1.7381998062133797
Canterbury_01688,Yr2016,0.105636574,0.8366959032058706,0,0,0,2.8499999999999996,0.49790999999999996,1,2.013304096794129
Canterbury_01689,Yr2010,0.229,1.05570256710052,0,0,0,3.04,0.38180000000000003,1,1.98429743289948
Canterbury_01689,Yr2011,0.45,0.874908685684204,1,1,0,3.04,0.38180000000000003,1,2.165091314315796
Canterbury_01689,Yr2016,0.106677569,0.6127386714458465,0,0,0,3.04,0.38180000000000003,1,2.4272613285541533
Canterbury_01690,Yr2010,0.228,1.04804682731628,0,0,0,4.04,0.61574,1,2.9919531726837203
Canterbury_01690,Yr2011,0.433,0.841839075088501,1,1,0,4.04,0.61574,1,3.198160924911499
Canterbury_01690,Yr2016,0.103460081,0.5814746615886688,0,0,0,4.04,0.61574,1,3.4585253384113313
Canterbury_01691,Yr2010,0.187,1.52423691749572,0,0,0,2.88,3.9546,1,1.35576308250428
Canterbury_01691,Yr2011,0.601,1.4579861164093,2,1,0,2.88,3.9546,1,1.4220138835907
Canterbury_01691,Yr2016,0.214815557,1.20256829261779,0,0,0,2.88,3.9546,1,1.6774317073822098
Canterbury_01692,Yr2010,0.184,1.19060730934143,0,0,0,1.125,11.2616,0,-0.06560730934143
Canterbury_01692,Yr2011,0.592,1.24888110160827,1,1,0,1.125,11.2616,0,-0.12388110160826993
Canterbury_01692,Yr2016,0.216737673,1.47690570354461,0,0,0,1.125,11.2616,0,-0.35190570354461004
Canterbury_01693,Yr2010,0.186,1.30870115756988,0,0,0,1.1,8.4108,0,-0.20870115756987984
Canterbury_01693,Yr2011,0.601,1.27142059803009,1,1,0,1.1,8.4108,0,-0.17142059803009002
Canterbury_01693,Yr2016,0.214301348,1.21973812580108,0,0,0,1.1,8.4108,0,-0.1197381258010799
Canterbury_01694,Yr2010,0.187,1.08348596096038,0,0,0,1.32,10.551200000000001,1,0.2365140390396201
Canterbury_01694,Yr2011,0.624,1.05642354488372,1,1,0,1.32,10.551200000000001,1,0.26357645511628003
Canterbury_01694,Yr2016,0.205327138,1.1017198562622,0,0,0,1.32,10.551200000000001,1,0.21828014373780014
Canterbury_01695,Yr2010,0.188,1.33029878139495,0,0,0,1.315,6.8208,0,-0.015298781394950112
Canterbury_01695,Yr2011,0.616,1.30883526802063,1,1,0,1.315,6.8208,1,0.006164731979369842
Canterbury_01695,Yr2016,0.209544644,1.44406473636627,0,0,0,1.315,6.8208,0,-0.12906473636627003
Canterbury_01696,Yr2010,0.186,1.17845690250396,0,0,0,2.21,5.413399999999999,1,1.03154309749604
Canterbury_01696,Yr2011,0.592,1.20925593376159,2,1,0,2.21,5.413399999999999,1,1.00074406623841
Canterbury_01696,Yr2016,0.216481894,0.903132736682892,0,0,0,2.21,5.413399999999999,1,1.3068672633171081
Canterbury_01697,Yr2010,0.186,1.27884900569915,0,0,0,1.0550000000000002,9.750200000000001,0,-0.22384900569914978
Canterbury_01697,Yr2011,0.618,1.20523762702941,0,0,0,1.0550000000000002,9.750200000000001,0,-0.1502376270294099
Canterbury_01697,Yr2016,0.209002003,1.62662494182586,0,0,0,1.0550000000000002,9.750200000000001,0,-0.5716249418258599
Canterbury_01698,Yr2010,0.186,1.24208319187164,0,0,0,1.05,8.9016,0,-0.1920831918716399
Canterbury_01698,Yr2011,0.608,1.19361937046051,2,1,0,1.05,8.9016,0,-0.14361937046051
Canterbury_01698,Yr2016,0.212126389,1.57459437847137,0,0,0,1.05,8.9016,0,-0.52459437847137
Canterbury_01699,Yr2010,0.169,0.612286806106567,4,1,1,2.17,1.692,1,1.557713193893433
Canterbury_01699,Yr2011,0.24,0.269554942846298,0,0,0,2.17,1.692,1,1.900445057153702
Canterbury_01700,Yr2010,0.169,0.407404601573944,0,0,0,2.62,3.3102,1,2.212595398426056
Canterbury_01700,Yr2011,0.24,0.063118681311607,0,0,0,2.62,3.3102,1,2.556881318688393
Canterbury_01701,Yr2010,0.169,0.57879638671875,0,0,0,2.82,3.0086,1,2.24120361328125
Canterbury_01701,Yr2011,0.241,0.236912041902542,0,0,0,2.82,3.0086,1,2.5830879580974577
Canterbury_01702,Yr2010,0.169,0.474064439535141,0,0,0,1.36,1.9102000000000001,1,0.8859355604648591
Canterbury_01702,Yr2011,0.241,0.131583318114281,0,0,0,1.36,1.9102000000000001,1,1.2284166818857192
Canterbury_01703,Yr2010,0.169,1.00721895694732,0,0,0,5.44,1.1074000000000002,1,4.43278104305268
Canterbury_01703,Yr2011,0.242,0.665173053741455,0,0,0,5.44,1.1074000000000002,1,4.774826946258545
Canterbury_01704,Yr2010,0.168,1.63559341430664,0,0,0,2.66,1.5682,1,1.0244065856933602
Canterbury_01704,Yr2011,0.242,1.33501887321472,0,0,0,2.66,1.5682,1,1.3249811267852802
Canterbury_01704,Yr2016,0.129111588,1.1863545179367,0,0,0,2.66,1.5682,1,1.4736454820633
Canterbury_01705,Yr2010,0.169,1.28270018100738,1,1,0,2.1,1.8272,1,0.8172998189926202
Canterbury_01705,Yr2011,0.242,0.961928188800812,1,1,0,2.1,1.8272,1,1.138071811199188
Canterbury_01705,Yr2016,0.128916472,0.752584099769592,0,0,0,2.1,1.8272,1,1.3474159002304082
Canterbury_01706,Yr2010,0.169,1.26556468009948,1,1,0,2.25,1.7772000000000001,1,0.98443531990052
Canterbury_01706,Yr2011,0.242,0.942054390907288,1,1,0,2.25,1.7772000000000001,1,1.307945609092712
Canterbury_01706,Yr2016,0.12877889,0.716513156890869,0,0,0,2.25,1.7772000000000001,1,1.5334868431091309
Canterbury_01707,Yr2010,0.169,1.20285975933075,1,1,0,2.31,1.5055999999999998,1,1.10714024066925
Canterbury_01707,Yr2011,0.241,0.876775085926056,1,1,0,2.31,1.5055999999999998,1,1.4332249140739441
Canterbury_01707,Yr2016,0.128624812,0.655863165855408,0,0,0,2.31,1.5055999999999998,1,1.654136834144592
Canterbury_01708,Yr2010,0.169,1.34396755695343,0,0,0,2.66,1.4734,1,1.3160324430465702
Canterbury_01708,Yr2011,0.241,1.02031850814819,0,0,0,2.66,1.4734,1,1.6396814918518101
Canterbury_01709,Yr2010,0.168,1.73729276657104,1,1,0,2.75,1.0748,1,1.01270723342896
Canterbury_01709,Yr2011,0.242,1.44110679626464,1,1,0,2.75,1.0748,1,1.30889320373536
Canterbury_01709,Yr2016,0.129251778,1.26998174190521,0,0,0,2.75,1.0748,1,1.48001825809479
Canterbury_01710,Yr2010,0.168,1.32116305828094,1,1,0,2.23,1.6068,1,0.90883694171906
Canterbury_01710,Yr2011,0.242,1.0039632320404,1,1,0,2.23,1.6068,1,1.2260367679596
Canterbury_01710,Yr2016,0.128780261,0.863773047924042,0,0,0,2.23,1.6068,1,1.366226952075958
Canterbury_01711,Yr2010,0.168,1.41584706306457,0,0,0,2.62,1.8432,1,1.20415293693543
Canterbury_01711,Yr2011,0.238,1.1721886396408,0,0,0,2.62,1.8432,1,1.4478113603592002
Canterbury_01711,Yr2016,0.126278251,0.789777934551239,0,0,0,2.62,1.8432,1,1.830222065448761
Canterbury_01712,Yr2010,0.168,1.51034104824066,1,1,0,2.23,2.1401999999999997,1,0.7196589517593399
Canterbury_01712,Yr2011,0.241,1.22227084636688,1,1,0,2.23,2.1401999999999997,1,1.0077291536331199
Canterbury_01712,Yr2016,0.128613874,1.04483747482299,0,0,0,2.23,2.1401999999999997,1,1.18516252517701
Canterbury_01713,Yr2010,0.167,1.07012832164764,1,1,0,3.27,5.0812,1,2.19987167835236
Canterbury_01713,Yr2011,0.243,0.980904340744019,1,1,0,3.27,5.0812,1,2.289095659255981
Canterbury_01713,Yr2016,0.129827753,0.64353734254837,0,0,0,3.27,5.0812,1,2.62646265745163
Canterbury_01714,Yr2010,0.167,1.39490413665771,2,1,0,2.6,4.271199999999999,1,1.2050958633422901
Canterbury_01714,Yr2011,0.247,1.13790714740753,1,1,0,2.6,4.271199999999999,1,1.4620928525924701
Canterbury_01714,Yr2016,0.131740421,0.817469477653503,0,0,0,2.6,4.271199999999999,1,1.7825305223464971
Canterbury_01715,Yr2010,0.165,1.12010264396667,1,1,0,1.05,5.0098,0,-0.07010264396666988
Canterbury_01715,Yr2011,0.248,0.975883185863495,0,0,0,1.05,5.0098,1,0.07411681413650506
Canterbury_01715,Yr2016,0.132340789,0.67661452293396,0,0,0,1.05,5.0098,1,0.3733854770660401
Canterbury_01716,Yr2010,0.168,1.89080834388732,0,0,0,2.86,1.7835999999999999,1,0.9691916561126799
Canterbury_01716,Yr2011,0.249,1.56042027473449,0,0,0,2.86,1.7835999999999999,1,1.29957972526551
Canterbury_01716,Yr2016,0.133500829,1.2608213277339868,0,0,0,2.86,1.7835999999999999,1,1.599178672266013
Canterbury_01717,Yr2010,0.166,1.76126015186309,0,0,0,3.795,6.5549,1,2.03373984813691
Canterbury_01717,Yr2011,0.244,1.60916090011596,0,0,0,3.795,6.5549,1,2.1858390998840402
Canterbury_01717,Yr2016,0.129995704,1.21990895271301,0,0,0,3.795,6.5549,1,2.57509104728699
Canterbury_01718,Yr2010,0.231,1.14805614948272,0,0,0,3.09,0.57211,1,1.94194385051728
Canterbury_01718,Yr2011,0.397,1.0886845588684,0,0,0,3.09,0.57211,1,2.0013154411315996
Canterbury_01718,Yr2016,0.086136028,0.8148423819541853,0,0,0,3.09,0.57211,1,2.2751576180458146
Canterbury_01719,Yr2010,0.223,1.17486083507537,0,0,0,1.82,0.81812,1,0.6451391649246301
Canterbury_01719,Yr2011,0.399,1.1097273826599099,0,0,0,1.82,0.81812,1,0.7102726173400902
Canterbury_01719,Yr2016,0.092062704,0.8347362675666788,0,0,0,1.82,0.81812,1,0.9852637324333212
Canterbury_01720,Yr2010,0.215,2.87646889686584,0,0,0,1.0750000000000002,3.19,0,-1.8014688968658397
Canterbury_01720,Yr2011,0.424,2.7935447692871,0,0,0,1.0750000000000002,3.19,0,-1.7185447692870999
Canterbury_01720,Yr2016,0.105581291,2.4266172248840245,0,0,0,1.0750000000000002,3.19,0,-1.3516172248840244
Canterbury_01721,Yr2010,0.218,2.60193562507629,0,0,0,0.92,9.249799999999999,0,-1.68193562507629
Canterbury_01721,Yr2011,0.432,2.54294753074646,0,0,0,0.92,9.249799999999999,0,-1.62294753074646
Canterbury_01721,Yr2016,0.107586883,2.189702595567703,0,0,0,0.92,9.249799999999999,0,-1.2697025955677033
Canterbury_01722,Yr2011,0.408,0.045379854738712,1,1,0,2.87,0.5986,1,2.8246201452612882
Canterbury_01722,Yr2016,0.092710562,0.0,0,0,0,2.87,0.5986,1,2.87
Canterbury_01723,Yr2010,0.22,1.8434180021286,0,0,0,3.69,0.5424,1,1.8465819978714
Canterbury_01723,Yr2011,0.411,1.74915790557861,1,1,0,3.69,0.5424,1,1.94084209442139
Canterbury_01723,Yr2016,0.097525477,1.4392538839340179,0,0,0,3.69,0.5424,1,2.250746116065982
Canterbury_01724,Yr2010,0.222,1.45112335681915,0,0,0,3.7300000000000004,0.70965,1,2.2788766431808503
Canterbury_01724,Yr2011,0.419,1.37343144416809,1,1,0,3.7300000000000004,0.70965,1,2.3565685558319105
Canterbury_01724,Yr2016,0.100331597,1.0840420873165124,0,0,0,3.7300000000000004,0.70965,1,2.645957912683488
Canterbury_01725,Yr2010,0.224,0.406874865293503,0,0,0,3.55,0.71611,1,3.143125134706497
Canterbury_01725,Yr2011,0.425,0.300075769424438,2,1,0,3.55,0.71611,1,3.249924230575562
Canterbury_01725,Yr2016,0.101933196,0.06929163241386369,0,0,0,3.55,0.71611,1,3.480708367586136
Canterbury_01726,Yr2010,0.236,3.11771011352539,0,0,0,2.29,0.81058,0,-0.8277101135253901
Canterbury_01726,Yr2011,0.411,3.05591297149658,1,1,0,2.29,0.81058,0,-0.7659129714965798
Canterbury_01726,Yr2016,0.08623416,2.674660123252867,0,0,0,2.29,0.81058,0,-0.3846601232528668
Canterbury_01727,Yr2010,0.227,0.186750456690788,0,0,0,2.9699999999999998,0.60312,1,2.783249543309212
Canterbury_01727,Yr2011,0.428,0.059777680784464,2,1,0,2.9699999999999998,0.60312,1,2.910222319215536
